"lang" 
{ 
"Language" "English" 
"asw_ammo_shotgun" "Shotgun Ammo"
"asw_ammo_vindicator" "Vindicator Ammo"
"asw_ammo_flamer" "Flamer Ammo"
"asw_ammo_pistol" "Pistol Ammo"
"asw_ammo_mining_laser" "Mining Laser Ammo"
"asw_ammo_railgun" "Rail Ammo"
"asw_ammo_chainsaw" "Chainsaw Fuel"
"asw_ammo_pdw" "PDW Ammo"

"asw_ammo_rifle_full" "Full Rifle Clips"
"asw_ammo_autogun_full" "Full Autogun Clips"
"asw_ammo_shotgun_full" "Full Shotgun Clips"
"asw_ammo_vindicator_full" "Full Vindicator Clips"
"asw_ammo_flamer_full" "Full Flamer Clips"
"asw_ammo_pistol_full" "Full Pistol Clips"
"asw_ammo_mining_laser_full" "Full Mining Laser Clips"
"asw_ammo_railgun_full" "Full Rail Clips"
"asw_ammo_chainsaw_full" "Full Chainsaw Fuel"
"asw_ammo_pdw_full" "Full PDW Clips"

"asw_use_icon_format" "[%s1] %s2"
"asw_hold_use_icon_format" "Hold [%s1] %s2"
"asw_tesla_ammo" "Tesla Trap Active"
"asw_turn_sentry" "Turn Sentry Gun"
"asw_assemble_sentry" "Assemble Sentry Gun"
"asw_assembling_sentry" "Assembling Sentry Gun"
"asw_disassemble_sentry" "Hold to Dismantle Sentry"
"asw_disassembling_sentry" "Dismantling Sentry"
"asw_use_ammo_drop" "Take Ammo"
"asw_not_enough_ammo_drop" "Not Enough Ammo in Stash"
"asw_full_ammo_drop" "Weapon at Max Clips"
"asw_requires_tech" "Tech only"
"asw_requires_sw" "Special Weapons Only"
"asw_requires_nco" "Officer Only"
"asw_requires_medic" "Medic Only"
"asw_cannot_carry_two" "Cannot carry two of this item"
"asw_sarge_only" "Sarge Only"
"asw_powerup_requires_bulletammo" "Requires Bullet Ammo"
"asw_health_report" "Health:\n%s1%"
"asw_hud_low" "LOW"
"asw_hud_out_of" "OUT OF"
"asw_hud_ammo" "AMMO"
"asw_hud_reload" "RELOAD"
"asw_hud_you_died" "YOU HAVE BEEN KILLED IN ACTION"
"asw_hud_died" "%s1 - KILLED IN ACTION"
"asw_hud_adrenaline" "%s1 Activated Adrenaline"
"asw_open" "Open"
"asw_close" "Close"
"asw_message_log" "Message Log"
"asw_hack_panel" "Hack Panel"
"asw_exit_panel" "Exit Panel"
"asw_hack_comp" "Hack Computer"
"asw_use_panel" "Use Panel"
"asw_access_terminal" "Access Terminal"
"asw_use_terminal" "Use Terminal"
"asw_no_power" "No Power"
"asw_req_code" "Requires Access Code"
"asw_override_security" "Override"
"asw_give_rifle_ammo" "Give Rifle Clip"
"asw_give_autogun_ammo" "Give Autogun Clip"
"asw_give_shotgun_ammo" "Give Shotgun Clip"
"asw_give_vindicator_ammo" "Give Vindicator Clip"
"asw_give_flamer_ammo" "Give Flamer Clip"
"asw_give_pistol_ammo" "Give Pistol Clip"
"asw_give_railgun_ammo" "Give Rail Clip"
"asw_give_pdw_ammo" "Give PDW Clip"
"asw_unknown_ammo_type" "Give Unknown Ammo Type"
"asw_ammo_bag_contents" " Ammo Bag "
"asw_ammo_title" "Ammo"
"asw_ammo_label" "Ammo:"
"asw_ammo_percent_amount" "%s1 percent"
"asw_kill_objective_format" "%s1 %s2 %s3/%s4"
"asw_all_survive" "Marines must survive"
"asw_nuclear_warning"	"WARNING"
"asw_nuclear_detonation" "%s1"
"asw_nuclear_detonationi" "NUCLEAR DETONATION IMMINENT"
"asw_kill" "Kill"
"asw_destroy" "Destroy"
"asw_drone" "Drone"
"asw_drones" "Drones"
"asw_buzzer" "Buzzer"
"asw_buzzers" "Buzzers"
"asw_parasite" "Parasite"
"asw_parasites" "Parasites"
"asw_shieldbug" "Shieldbug"
"asw_shieldbugs" "Shieldbugs"
"asw_grub" "Grub"
"asw_grubs" "Grubs"
"asw_harvester" "Harvester"
"asw_harvesters" "Harvesters"
"asw_drone_jumper" "Drone Jumper"
"asw_drone_jumpers" "Drone Jumpers"
"asw_kill_goo_objective_format" "Destroy Biomass %s1/%s2"
"asw_eggs" "Swarm Eggs"
"asw_egg" "Swarm Egg"
"asw_door_reinforced" "Door Reinforced"
"asw_door_fully_reinforced" "Door Fully Reinforced"
"asw_door_sealed" "Door Welded"
"asw_door_unsealed" "Weldable"
"asw_door_sealing" "Welding Door"
"asw_door_reinforcing" "Reinforcing Door"
"asw_door_unsealing" "Unwelding Door"

"asw_achievement_progress" "Progress"
"asw_medal0" "Unknown Medal"
"asw_medal1" "Blood Heart"
"asw_medal2" "Short Controlled Bursts"
"asw_medal3" "Shield Down"
"asw_medal4" "Blast Radius"
"asw_medal5" "Electro-Stunned"
"asw_medal6" "Sharpshooter"
"asw_medal7" "Under the Gun"
"asw_medal8" "Perfect"
"asw_medal9" "Zero Mortality"
"asw_medal10" "Scrambled Eggs"
"asw_medal11" "Quick and Dead"
"asw_medal12" "Parasite Puncher"
"asw_medal13" "Firefighter"
"asw_medal14" "Close Encounters"
"asw_medal15" "Killing Spree"
"asw_medal16" "Smoking Barrels"
"asw_medal17" "Iron Dagger"
"asw_medal18" "Pyromaniac"
"asw_medal19" "Stay Frosty"
//"asw_medal20" "Hybrid Weapons Expert"
"asw_medal20" "Gunslinger"
"asw_medal21" "Damage Amped"
"asw_medal22" "Incendiary Defense"
"asw_medal23" "Iron Hammer"
"asw_medal24" "Swarm Suppression"
"asw_medal25" "Iron Sword"
"asw_medal26" "Peace Medic"
"asw_medal27" "Silver Halo"
"asw_medal28" "Infestation Savior"
"asw_medal29" "Protect the Tech"
"asw_medal30" "Computer Systems Expert"	
"asw_medal31" "Easy Campaign"
"asw_medal32" "Normal Campaign"
"asw_medal33" "Hard Campaign"
"asw_medal34" "Insane Campaign"
"asw_medal35" "IAF Training"
"asw_medal36" "IAF Combat Honors"
"asw_medal37" "IAF Battle Honors"
"asw_medal38" "IAF Campaign Honors"
"asw_medal39" "IAF Wartime Service"
"asw_medal40" "Professional"
"asw_medal41" "Nemesis"
"asw_medal42" "Retribution"
"asw_medal43" "IAF Hero"
"asw_medal44" "Landing Bay Speed Run"
"asw_medal45" "Deima Surface Bridge Speed Run"
"asw_medal46" "Rydberg Reactor Speed Run"
"asw_medal47" "SynTek Residential Speed Run"
"asw_medal48" "Cargo Elevator Speed Run"
"asw_medal49" "Sewer Junction Speed Run"
"asw_medal50" "Timor Station Speed Run"
"asw_medal51" "Last Rites Speed Run"
"asw_medal52" "Landing Bay: Outstanding Execution"
"asw_medal53" "Deima: Outstanding Execution"
"asw_medal54" "Rydberg: Outstanding Execution"
"asw_medal55" "Residential: Outstanding Execution"
"asw_medal56" "Bio-Research: Outstanding Execution"
"asw_medal57" "Sewer Junction: Outstanding Execution"
"asw_medal58" "Timor Station: Outstanding Execution"
"asw_medal59" "Last Rites: Outstanding Execution"
"asw_medaltt0" "Unknown"
"asw_medaltt1" "Awarded to a marine seriously wounded\nor killed in IAF service."
"asw_medaltt2" "Complete a mission with no friendly fire incidents.  4 marines must be present in the mission."
"asw_medaltt3" "Deliver the finishing blow to a Swarm Shieldbug."
"asw_medaltt4" "Kill 6 Swarm with a single Grenade."
"asw_medaltt5" "Stun 6 Swarm with a single Stun Grenade."
"asw_medaltt6" "Complete a mission with better than 90% accuracy."
"asw_medaltt7" "Roll under a Swarm Ranger projectile."
"asw_medaltt8" "Complete a mission on Normal difficulty or harder without receiving any damage."
"asw_medaltt9" "Complete a mission on Normal difficulty or harder without any marines dying."
"asw_medaltt10" "Destroy all Swarm Eggs in a mission without allowing any to hatch."
"asw_medaltt11" "Kill a Swarm Boomer before it inflates."
"asw_medaltt12" "Kill a Swarm Parasite with a melee attack."
"asw_medaltt13" "Awarded for extinguishing a large\nnumber of fires within a mission."
"asw_medaltt14" "Kill 20 Swarm with melee attacks in a single mission."
"asw_medaltt15" "Awarded for killing a large number\nof Swarm in a short time."
"asw_medaltt16" "Kill 5 Swarm with explosive barrels in a single mission."
"asw_medaltt17" "Awarded for finishing a mission using only\nan Assault Rifle with over 90% accuracy\non Hard difficulty."
"asw_medaltt18" "Awarded for finishing a mission using only\na Flamethrower with over 90% accuracy\non Hard difficulty."
"asw_medaltt19" "Freeze 6 Swarm with a single Freeze Grenade."
//"asw_medaltt20" "Awarded for finishing a mission using only\na Rail Rifle with over 90% accuracy\non Hard difficulty."
"asw_medaltt20" "Successfully perform 5 fast reloads in a row."
"asw_medaltt21" "Kill 15 Swarm collectively while all 4 marines are in a Damage Amp's energy field."
"asw_medaltt22" "Awarded for killing 60 Swarm\nwith Incendiary Mines."
"asw_medaltt23" "Awarded for finishing a mission using only\na Vindicator with over 90% accuracy\non Hard difficulty."
"asw_medaltt24" "Awarded for killing a large number\nof Swarm in a short time with the Autogun."
"asw_medaltt25" "Awarded for finishing a mission using only\nthe Autogun with over 90% accuracy\non Hard difficulty."
"asw_medaltt26" "Heal 300 points of damage in a single mission without dealing any non-melee damage to the Swarm."
"asw_medaltt27" "Awarded for showing outstanding\nwork healing fellow marines."
"asw_medaltt28" "Cure an Infested marine."
"asw_medaltt29" "Guard the squad's tech so that he takes no damage during the hack."
"asw_medaltt30" "Awarded for completing a fast\ncomputer hack."	
"asw_medaltt31" "Awarded for finishing the Jacob campaign\non Easy difficulty."
"asw_medaltt32" "Awarded for finishing the Jacob campaign\non Normal difficulty."
"asw_medaltt33" "Awarded for finishing the Jacob campaign\non Hard difficulty."
"asw_medaltt34" "Awarded for finishing the Jacob campaign\non Insane difficulty."
"asw_medaltt35" "Awarded for completing the IAF Training."
"asw_medaltt36" "Awarded for completing 100 missions\non at least Normal difficulty."
"asw_medaltt37" "Awarded for completing 1000 missions\non at least Normal difficulty."
"asw_medaltt38" "Awarded for completing 10 campaigns\non at least Normal difficulty."
"asw_medaltt39" "Awarded for completing 100 campaigns\non at least Normal difficulty."
"asw_medaltt40" "Awarded for killing 5000 Swarm on\nat least Normal difficulty."
"asw_medaltt41" "Awarded for killing 10000 Swarm on\nat least Normal difficulty."
"asw_medaltt42" "Awarded for killing 50000 Swarm on\nat least Normal difficulty."
"asw_medaltt43" "Awarded for killing 100000 Swarm on\nat least Normal difficulty."
"asw_medaltt44" "Complete Landing Bay within 1:25 on Normal difficulty or harder without any marines dying."
"asw_medaltt44sp" "Complete Landing Bay within 1:25 on Normal difficulty or harder without any marines dying."
"asw_medaltt45" "Complete Deima Surface Bridge within 2:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt45sp" "Complete Deima Surface Bridge within 2:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt46" "Complete Rydberg Reactor within 3:10 on Normal difficulty or harder without any marines dying."
"asw_medaltt46sp" "Complete Rydberg Reactor within 3:10 on Normal difficulty or harder without any marines dying."
"asw_medaltt47" "Complete SynTek Residential within 2:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt47sp" "Complete SynTek Residential within 2:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt48" "Complete Cargo Elevator within 2:50 on Normal difficulty or harder without any marines dying."
"asw_medaltt48sp" "Complete Cargo Elevator within 2:50 on Normal difficulty or harder without any marines dying."
"asw_medaltt49" "Complete Sewer Junction within 1:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt49sp" "Complete Sewer Junction within 1:30 on Normal difficulty or harder without any marines dying."
"asw_medaltt50" "Complete Timor Station within 4:25 on Normal difficulty or harder without any marines dying."
"asw_medaltt50sp" "Complete Timor Station within 4:25 on Normal difficulty or harder without any marines dying."
"asw_medaltt51" "Awarded for finishing Last Rites within 6:55\non at least Normal difficulty."
"asw_medaltt51sp" "Awarded for finishing Last Rites within 8:30\non at least Normal difficulty."
"asw_medaltt52" "Awarded for completing Landing bay in one try\nin campaign mode on Insane difficulty."
"asw_medaltt53" "Awarded for completing Deima Surface Bridge in one try\nin campaign mode on Insane difficulty."
"asw_medaltt54" "Awarded for completing Rydberg Reactor in one try\nin campaign mode on Insane difficulty."
"asw_medaltt55" "Awarded for completing SynTek Residential in one try\nin campaign mode on Insane difficulty."
"asw_medaltt56" "Awarded for completing Bio-Research in one try\nin campaign mode on Insane difficulty."
"asw_medaltt57" "Awarded for completing Sewer Junction in one try\nin campaign mode on Insane difficulty."
"asw_medaltt58" "Awarded for completing Timor Station in one try\nin campaign mode on Insane difficulty."
"asw_medaltt59" "Awarded for completing Last Rites in one try\nin campaign mode on Insane difficulty."
"asw_player_list_player" "Commander"
"asw_player_list_marines" "Marines"
"asw_player_list_ping" "Ping"
"asw_player_list_kick_check" "Kick player"
"asw_player_made_leader" "%s1 is the new Leader."
"asw_player_kicked" "%s1 has been kicked from the server."
"asw_player_disco" "%s1 has disconnected."
"asw_player_list_leader_check" "Make leader"
"asw_player_list_mute_check" "Mute"
"asw_kicked_by_vote" "Kicked by player vote."
"asw_commander_medals" "Commander Medals:"
"asw_nco_medals" "NCO Medals:"
"asw_sw_medals" "SW Medals:"
"asw_medic_medals" "Medic Medals:"
"asw_tech_medals" "Tech Medals:"
"asw_medal_collect_format" "%s1: %s2"
"asw_sarges_total" "Sarge's Total"
"asw_jaegers_total" "Jaeger's Total"
"asw_wildcats_total" "Wildcat's Total"
"asw_wolfes_total" "Wolfe's Total"
"asw_faiths_total" "Faith's Total"
"asw_bastilles_total" "Bastille's Total"
"asw_crashs_total" "Crash's Total"
"asw_flynns_total" "Flynn's Total"
"asw_vegas_total" "Vegas' Total"
"asw_medal_collection" "Medal Collection"
"asw_medal_player_collection" "%s1's Medal Collection"
"asw_medal_player_collection_no_s" "%s1' Medal Collection"
"asw_mission_complete" "MISSION COMPLETE"
"asw_mission_failed" "MISSION FAILED"
"asw_mission_tab" "MISSION"
"asw_roster_tab" "ROSTER"
"asw_options_tab" "OPTIONS"
"asw_stats_tab" "STATS"
"asw_debrief_tab" "DEBRIEF"
"asw_medals_tab" "MEDALS"
"asw_summary" "SUMMARY"
"asw_experience_level" "Level %s1"
"asw_xp_mission" "Objectives Complete"
"asw_xp_kills" "Kills"
"asw_xp_time" "Completion Time (Par %s1:%s2)"
"asw_xp_friendly_fire" "Friendly Fire Done"
"asw_xp_damage_taken" "Damage Taken"
"asw_xp_healing" "Damage Healed"
"asw_xp_hacking" "Fast Hacks"
"asw_xp_difficulty_scale" "Difficulty Bonus"
"asw_xp_total"		"EARNED XP"
"asw_next_weapon_unlock" "Next Weapon Unlock"
"asw_weapon_unlocked" "New Weapon Unlocked!"
"asw_tooltip_weapon_locked" "WEAPON LOCKED"
"asw_level_requirement" "Requires Level %s1"
"asw_level_up" "LEVEL UP!"
"asw_suggest_difficulty" "Change Difficulty?"
"asw_suggest_harder" "Based on your squad's impressive performance, the IAF recommends graduating to a harder difficulty level. More XP will be awarded in each mission debriefing!\n\nIncrease the difficulty level from Normal to Hard?"
"asw_suggest_easier" "Your squad may be better suited to an easier difficulty level. The Swarm will be easier to kill and inflict less damage.\n\nDecrease the difficulty level from Normal to Easy?"
"asw_medals_title" "MEDALS"
"asw_briefing_no_map" "ORBITAL SCAN NOT AVAILABLE"
"asw_marines_left" "Marines left: %s1"
"asw_marines_left_one" "Marines left: %s1\nOne marine each."
"asw_one_marine_each" "One marine each."
"asw_tech_required" "Tech required"
"asw_roster_avail" "- AVAILABLE -"
"asw_no_live_tech" "No live Tech Marine"
"asw_need_tech" "This mission requires at least one Tech Marine."
"asw_need_equip" "This mission requires at least one %s1."
"asw_need_two_players" "This mission requires at least two players playing."
"asw_wants_start" "%s1 wants to start the mission.  Press Ready."
"asw_wants_restart" "%s1 wants to restart the mission.  Press Ready."
"asw_wants_continue" "%s1 wants to continue.  Press Ready."
"asw_wants_returnmap" "%s1 wants to return to the campaign map.  Press Ready."
"asw_offline_medals" "Singleplayer"
"asw_online_medals" "Multiplayer"
"asw_maint_panel" ":: Maintenance Access ::"
"asw_vote_already_in_progress" "Cannot start new vote, as a vote is already in progress."
"asw_vote_mission_start" "%s1 started vote to change mission: %s2."
"asw_vote_campaign_start" "%s1 started vote for new campaign: %s2."
"asw_vote_saved_start" "%s1 started vote for loading saved game: %s2."
"asw_press_vote_key" "Press %s1 to vote."
"asw_mission_doesnt_exist" "That mission doesn't exist."
"asw_save_doesnt_exist" "That save doesn't exist."
"asw_campaign_doesnt_exist" "That campaign doesn't exist."
"asw_already_voted" "You have already voted."
"asw_start_vote" "Start Vote:"
"asw_misson_vote" "NEW MISSION"
"asw_campaign_vote" "CHANGE MISSION"
"asw_saved_vote" "Continue Previous Campaign"
"asw_current_vote" "Current Vote:"
"asw_vote_mission_title" "CHANGE MISSION VOTE"
"asw_vote_campaign_title" "NEW CAMPAIGN VOTE"
"asw_vote_saved_title" "LOAD SAVED CAMPAIGN VOTE"
"asw_vote_yes" "VOTE YES"
"asw_vote_no" "VOTE NO"
"asw_vote_yes_key" "Vote Yes"
"asw_vote_no_key" "Vote No"
"press_to_vote_yes" "Press %s1 to vote YES"
"press_to_vote_no" "Press %s1 to vote NO"
"asw_current_mission_vote" "Change Mission: %s1"
"asw_current_campaign_vote" "New Campaign: %s1"
"asw_current_mission_vote_not_installed" "Change Mission: %s1 - YOU DO NOT HAVE THIS ADD-ON"
"asw_current_campaign_vote_not_installed" "New Campaign: %s1 - YOU DO NOT HAVE THIS ADD-ON"
"asw_current_saved_vote" "Load Saved Game: %s1"
"asw_vote_passed" "Vote Passed!"
"asw_vote_failed" "Vote failed."
"asw_yes_votes" "YES votes: %s1"
"asw_no_votes" "NO votes: %s1"
"asw_you_voted_no" "You voted: NO"
"asw_you_voted_yes" "You voted: YES"
"asw_started_kick_vote" "%s1 wants %s2 to be kicked."
"asw_started_leader_vote" "%s1 wants %s2 to be leader."
"asw_time_left" "Time left: %s1"
"asw_mission_launch_in" "Mission Launch in: %s1"
"ASW_GameUI_Controller" "Controller"
"ASW_GameUI_Axes" "Axes"
"ASW_GameUI_Buttons" "Buttons"
"ASW_GameUI_KeyButton" "KEY/MOUSE BUTTON"
"ASW_GameUI_ControllerButton" "CONTROLLER BUTTON"
"ASW_GameUI_SetNewButton" "Edit button"
"ASW_GameUI_ClearButton" "Clear button"
"ASW_GameUI_SetNewAxis" "Edit axis"
"ASW_GameUI_ClearAxis" "Clear axis"
"ASW_GameUI_EnableController" "Enable controller"
"ASW_GameUI_AimToMovement" "Aim in direction of movement"
"ASW_GameUI_CrossLayout" "Cross-shaped portrait layout"
"ASW_GameUI_AxesAction" "ACTION"
"ASW_GameUI_ControllerAxis" "AXIS"
"ASW_GameUI_MoveForward" "Move north"
"ASW_GameUI_MoveBack" "Move south"
"ASW_GameUI_MoveLeft" "Move west"
"ASW_GameUI_MoveRight" "Move east"
"ASW_GameUI_MoveForwardBack" "Move forward/back"
"ASW_GameUI_MoveLeftRight" "Move left/right"
"ASW_GameUI_MoveRoll" "Roll"
"ASW_GameUI_AimUpDown" "Aim forward/back"
"ASW_GameUI_AimLeftRight" "Aim left/right"
"ASW_GameUI_AxisX" "X-axis"
"ASW_GameUI_AxisY" "Y-axis"
"ASW_GameUI_AxisZ" "Z-axis"
"ASW_GameUI_AxisR" "R-axis"
"ASW_GameUI_AxisU" "U-axis"
"ASW_GameUI_AxisV" "V-axis"
"ASW_GameUI_NoThanks" "No thanks"
"ASW_Marines_Title" "SQUAD"
"ASW_Alternates" "ALTERNATES"
"ASW_GameUI_ControllerRecog" "Controller Recognized"
"ASW_GameUI_XBCDRecog" "XBCD XBox Gamepad\n\nWould you like to setup default axes and buttons for this controller?\n\nNOTE: This controller is only supported if you set the right\nanalogue stick's up/down axis to RZ-/RZ+ in the XBCD Control Panel."
"asw_camera_style" "Camera Style"
"asw_camera_tilted" "Tilted"
"asw_camera_topdown" "Top-down"
"asw_tracer_style" "Tracer Style"
"asw_tracer_none" "No tracers"
"asw_tracer_standard" "Standard tracers"
"asw_tracer_line" "Line tracers"
"asw_playerlist" "Player list/Vote panel"
"asw_select_marine_1" "Select marine 1"
"asw_select_marine_2" "Select marine 2"
"asw_select_marine_3" "Select marine 3"
"asw_select_marine_4" "Select marine 4"
"asw_next_marine" "Select next marine"
"asw_prev_marine" "Select previous marine"
"asw_melee_attack" "Melee attack"
"asw_activate_extra" "Use offhand item (welder, flares, etc.)"
"asw_switch_primary_secondary" "Switch weapon"
"asw_use" "Use/Interact (buttons, computers, etc.)"
"asw_order_marines_hold" "Order hold position"
"asw_order_marines_follow" "Order follow"
"asw_order_specific_marine" "Order specific marine"
"asw_order_marine_1_equip"	"Use Squad Equipment 1"
"asw_order_marine_2_equip"	"Use Squad Equipment 2"
"asw_order_marine_3_equip"	"Use Squad Equipment 3"
"asw_order_marine_4_equip"	"Use Squad Equipment 4"
"asw_emote_medic" "Emote medic!"
"asw_emote_ammo" "Emote ammo!"
"asw_emote_smile" "Emote smile"
"asw_emote_watch_out" "Emote watch out!"
"asw_emote_anime" "Emote anime smile"
"asw_emote_question" "Emote question"
"asw_drop"	"Drop current weapon"
"asw_select_mission" "SELECT NEXT MISSION"
"asw_select_pref_mission" "SELECT PREFERRED MISSION"
"asw_force_launch" "Force Launch"
"asw_commanders" "Commanders"
"asw_current_location" "Current Location:"
"asw_campaign_waiting" "WAITING"
"asw_threat_level" "%s1\n\nThreat Level: %s2"
"asw_campaign_ready" "OK"
"asw_toggle_console" "Toggle Console"
"asw_ammo_bag_exploded" "%s1's ammo bag overheats and explodes!"
"asw_team_killed" "%s1 was killed by %s2."
"asw_suicide_male" "%s1 killed himself."
"asw_suicide_female" "%s1 killed herself."
"asw_out_of_ammo" "%s1 is out of ammo."
// player triggerable speech
"asw_comms" " Comms. "
"asw_comms_menu" "Comms. Menu"
"asw_speech_menu" "%s1. %s2"
"asw_speech_watchout" "Watch out!"
"asw_speech_parasite" "Parasite!"
"asw_speech_question" "What?"
"asw_speech_thanks" "Thanks"
"asw_speech_medic" "Medic!"
"asw_speech_needammo" "Need ammo!"
"asw_speech_stim" "Adrenaline now!"
"asw_speech_positioning" "Positioning..."
"asw_speech_doors" "Doors..."
"asw_speech_more" "More..."
"asw_speech_point" "Taking point"
"asw_speech_rear" "Rear guard"
"asw_speech_holding" "Holding position"
"asw_speech_north" "Covering north"
"asw_speech_south" "Covering south"
"asw_speech_east" "Covering east"
"asw_speech_west" "Covering west"
"asw_speech_hold" "Hold position"
"asw_speech_go" "Follow me"
"asw_speech_back" "Back..."
"asw_speech_rcut" "Request cut"
"asw_speech_rseal" "Request seal"
"asw_speech_rshoot" "Request shoot"
"asw_speech_cut" "Cutting door"
"asw_speech_seal" "Sealing door"
"asw_speech_medkit" "Medkit."
"asw_speech_ammo" "Ammo."
"asw_speech_careful" "Be careful"
"asw_speech_ready" "Ready?"
"asw_speech_smile" "*smile*"
"asw_speech_zing" "Zing!"
// sarge speech
"asw_speech_signs" "Signs of infestation"
"asw_speech_form" "Squad, form up"
"asw_speech_positions" "Marines, into positions"
"asw_speech_mouth" "Watch your mouth, marine"
"asw_speech_secure_that" "You secure that shit"
"asw_speech_drink" "I need a drink"
"asw_speech_looks_good" "Looks good"
"asw_speech_stay_sharps" "Stay sharp, look alive"
"asw_speech_love_job" "I love this job"
"asw_speech_fine_day" "Another fine day in the IAF"
"asw_speech_picnic" "Not a picnic"
"asw_speech_spacing" "Watch your spacing team"
"asw_speech_so_far" "So far, so good"
"asw_speech_holy" "Holy shit!"
"asw_speech_eat" "Eat this!"
"asw_speech_paychecks" "Time to earn those paychecks"
"asw_speech_corners" "Check your corners"
"asw_speech_squads" "Proceed by squads"
"asw_speech_book" "Let's do this by the book"
"asw_speech_like_hear" "That's what I like to hear"
"asw_speech_damn_fine" "Damn fine work, marine"
"asw_speech_pull" "We should pull back, reassess this"
"asw_speech_tough" "This is tough"
"asw_speech_got_backs" "I've got your back"
// jaeger speech
"asw_speech_never_thought" "Never thought it would end like this"
"asw_speech_bad_feeling" "I've got a bad feeling about this place"
"asw_speech_no_trouble" "Cure bug trouble"
"asw_speech_run_smokes" "Outta smokes"
"asw_speech_set_fire" "Set fire to the colony"
"asw_speech_sharp_prisoners" "Stay sharp people"
"asw_speech_another_day" "Just another day in the corp"
"asw_speech_vacation" "I need a vacation"
"asw_speech_hungry" "This makes a marine hungry"
"asw_speech_rock_roll" "Rock and roll!"
"asw_speech_want_some" "You want some?"
"asw_speech_spirit" "That's the spirit!"
"asw_speech_breathing" "You guys still breathing?"
// wildcat speech
"asw_speech_t75" "T75 explosives"
"asw_speech_party" "Let's get this party started"
"asw_speech_peace" "Peace through superior firepower"
"asw_speech_dares_wins" "Who dares wins"
"asw_speech_cooling_heels" "Shouldn't we be wasting bugs?"
"asw_speech_anytime_anywhere" "Anytime, anywhere"
"asw_speech_theyll_pay" "They'll pay for this"
"asw_speech_hell_out" "Time to get the hell out"
"asw_speech_payback" "Payback's a bitch"
"asw_speech_nice_job" "Nice job"
"asw_speech_meow" "Meow"
"asw_speech_hell_yeah" "Hell yeah!"
"asw_speech_taking_long" "What's taking so long?"
"asw_speech_christ_man" "Christ, man"
// wolfe speech
"asw_speech_lock_load" "Locked and loaded"
"asw_speech_time_bleed" "Ain't got time to bleed"
"asw_speech_all_over" "Hit em where it hurts the most"
"asw_speech_alright" "Haha, alright!"
"asw_speech_smell_bugs" "I smell bugs"
"asw_speech_collateral" "Collateral damage"
"asw_speech_scores_settle" "I got some scores to settle"
"asw_speech_good_bug" "The only good bug is a dead bug"
"asw_speech_dont_hurt" "Don't hurt em if you don't hit em"
"asw_speech_one_way" "Only one way to solve this"
"asw_speech_more_fun" "More fun by the minute"
"asw_speech_wait_day" "Don't make me wait all day"
"asw_speech_nice_shootin" "Nice shootin' kid"
"asw_speech_save_life" "You saved my life"
"asw_speech_challenge" "That sounds like a challenge"
"asw_speech_trick" "Is that a trick question?"
"asw_speech_kidding" "You're kidding me?"
// faith speech
"asw_speech_what_need" "What do you need?"
"asw_speech_be_careful" "Let's be careful ok?"
"asw_speech_excellent" "Excellent"
"asw_speech_absolutely" "Absolutely"
"asw_speech_too_quiet" "It's way too quiet"
"asw_speech_nightmare" "This seems like a horrible nightmare"
"asw_speech_pull_through" "I hope we pull through"
"asw_speech_isnt_secure" "This place isn't secure"
"asw_speech_down_here" "I don't like it down here"
"asw_speech_wait_hear" "Wait! I hear something"
"asw_speech_kill_you" "I'll kill you all!"
"asw_speech_oom" "Out of meds"
"asw_speech_love_harm" "You love getting in harm's way"
// bastille speech
"asw_speech_good_thinking" "Good thinking"
"asw_speech_immediatement" "Immediatement"
"asw_speech_careful_anywhere" "Careful, they could be anywhere"
"asw_speech_stim_packs" "Adrenaline isn't that addictive"
"asw_speech_send_hell" "Send these bastards straight to hell"
"asw_speech_how_many" "Just how many more bugs are there?"
"asw_speech_stay_sharp" "Stay sharp mes ami"
"asw_speech_what_was" "What was that?"
"asw_speech_hearing_things" "Great, now I'm hearing things"
"asw_speech_exit" "Time to make an exit"
"asw_speech_alien_scum" "Eat this alien scum!"
"asw_speech_should_dead" "You should be dead, but you're not"
"asw_speech_youll_live" "You'll live, probably"
"asw_speech_should_help" "That should help"
"asw_speech_kill_ami" "Good kill mon ami"
"asw_speech_annoying" "You're starting to be annoying"
"asw_speech_closer" "They're getting closer!"
"asw_speech_breakdown" "Nervous breakdown"
"asw_speech_why_close" "Why do you get so close?"
"asw_speech_saving" "I'm saving them for when you get really hurt"
"asw_speech_off_mission" "You're off the next mission"
"asw_speech_alright_say_so" "Alright, if you say so"
// crash speech
"asw_speech_ready_get" "I'm ready to get it on"
"asw_speech_get_fuck" "Let's get the fuck outta here!"
"asw_speech_got_skills" "I got the skills"
"asw_speech_shoulda_stolen" "I shoulda stolen more money to put up with this shit"
"asw_speech_guys_lucky" "You guys are lucky that I'm here"
"asw_speech_like_to_see" "Oh yeah! That's what I like to see"
"asw_speech_want_some_of" "You want some?"
"asw_speech_time_magic" "Time for me to work my magic"
"asw_speech_got_back" "You got my back, right?"
